"Código","Municipio","Total de personas","Grupo de Edades 5 años","Cantidad","Porcentaje de Poblacion"
1314,"San Rafael La Independencia",14149,"75 - 79",198,1.4
1314,"San Rafael La Independencia",14149,"80 - 84",110,0.78
1314,"San Rafael La Independencia",14149,"85 - 89",65,0.46
1314,"San Rafael La Independencia",14149,"90 - 94",28,0.2
1314,"San Rafael La Independencia",14149,"95 - 99",12,0.08
1314,"San Rafael La Independencia",14149,"100 - más",8,0.06
1315,"Todos Santos Cuchumatán",30186,"0 - 4",4150,13.75
1315,"Todos Santos Cuchumatán",30186,"5 - 9",3842,12.73
1315,"Todos Santos Cuchumatán",30186,"10 - 14",3571,11.83
1315,"Todos Santos Cuchumatán",30186,"15 - 19",3426,11.35
1315,"Todos Santos Cuchumatán",30186,"20 - 24",2747,9.1
1315,"Todos Santos Cuchumatán",30186,"25 - 29",2101,6.96
1315,"Todos Santos Cuchumatán",30186,"30 - 34",1672,5.54
1315,"Todos Santos Cuchumatán",30186,"35 - 39",1530,5.07
1315,"Todos Santos Cuchumatán",30186,"40 - 44",1293,4.28
1315,"Todos Santos Cuchumatán",30186,"45 - 49",1193,3.95
1315,"Todos Santos Cuchumatán",30186,"50 - 54",985,3.26
1315,"Todos Santos Cuchumatán",30186,"55 - 59",994,3.29
1315,"Todos Santos Cuchumatán",30186,"60 - 64",791,2.62
1315,"Todos Santos Cuchumatán",30186,"65 - 69",605,2
1315,"Todos Santos Cuchumatán",30186,"70 - 74",437,1.45
1315,"Todos Santos Cuchumatán",30186,"75 - 79",387,1.28
1315,"Todos Santos Cuchumatán",30186,"80 - 84",253,0.84
1315,"Todos Santos Cuchumatán",30186,"85 - 89",145,0.48
1315,"Todos Santos Cuchumatán",30186,"90 - 94",50,0.17
1315,"Todos Santos Cuchumatán",30186,"95 - 99",11,0.04
1315,"Todos Santos Cuchumatán",30186,"100 - más",3,0.01
1316,"San Juan Atitán",19418,"0 - 4",2445,12.59
1316,"San Juan Atitán",19418,"5 - 9",2507,12.91
1316,"San Juan Atitán",19418,"10 - 14",2308,11.89
1316,"San Juan Atitán",19418,"15 - 19",2365,12.18
1316,"San Juan Atitán",19418,"20 - 24",1935,9.96
1316,"San Juan Atitán",19418,"25 - 29",1472,7.58
1316,"San Juan Atitán",19418,"30 - 34",1123,5.78
1316,"San Juan Atitán",19418,"35 - 39",1123,5.78
1316,"San Juan Atitán",19418,"40 - 44",808,4.16
1316,"San Juan Atitán",19418,"45 - 49",736,3.79
1316,"San Juan Atitán",19418,"50 - 54",641,3.3
1316,"San Juan Atitán",19418,"55 - 59",552,2.84
1316,"San Juan Atitán",19418,"60 - 64",440,2.27
1316,"San Juan Atitán",19418,"65 - 69",394,2.03
1316,"San Juan Atitán",19418,"70 - 74",255,1.31
1316,"San Juan Atitán",19418,"75 - 79",172,0.89
1316,"San Juan Atitán",19418,"80 - 84",81,0.42
1316,"San Juan Atitán",19418,"85 - 89",40,0.21
1316,"San Juan Atitán",19418,"90 - 94",13,0.07
1316,"San Juan Atitán",19418,"95 - 99",6,0.03
1316,"San Juan Atitán",19418,"100 - más",2,0.01
1317,"Santa Eulalia",39025,"0 - 4",5947,15.24
1317,"Santa Eulalia",39025,"5 - 9",5678,14.55
1317,"Santa Eulalia",39025,"10 - 14",5084,13.03
1317,"Santa Eulalia",39025,"15 - 19",4841,12.4
1317,"Santa Eulalia",39025,"20 - 24",3614,9.26
1317,"Santa Eulalia",39025,"25 - 29",2755,7.06
1317,"Santa Eulalia",39025,"30 - 34",2097,5.37
1317,"Santa Eulalia",39025,"35 - 39",1965,5.04
1317,"Santa Eulalia",39025,"40 - 44",1444,3.7
1317,"Santa Eulalia",39025,"45 - 49",1131,2.9
1317,"Santa Eulalia",39025,"50 - 54",985,2.52
1317,"Santa Eulalia",39025,"55 - 59",799,2.05
1317,"Santa Eulalia",39025,"60 - 64",746,1.91
1317,"Santa Eulalia",39025,"65 - 69",661,1.69
1317,"Santa Eulalia",39025,"70 - 74",438,1.12
1317,"Santa Eulalia",39025,"75 - 79",369,0.95
1317,"Santa Eulalia",39025,"80 - 84",245,0.63
1317,"Santa Eulalia",39025,"85 - 89",153,0.39
1317,"Santa Eulalia",39025,"90 - 94",51,0.13
1317,"Santa Eulalia",39025,"95 - 99",19,0.05
1317,"Santa Eulalia",39025,"100 - más",3,0.01
1318,"San Mateo Ixtatán",43810,"0 - 4",6960,15.89
1318,"San Mateo Ixtatán",43810,"5 - 9",6559,14.97
1318,"San Mateo Ixtatán",43810,"10 - 14",5740,13.1
1318,"San Mateo Ixtatán",43810,"15 - 19",5568,12.71
1318,"San Mateo Ixtatán",43810,"20 - 24",3793,8.66
1318,"San Mateo Ixtatán",43810,"25 - 29",2819,6.43
1318,"San Mateo Ixtatán",43810,"30 - 34",2352,5.37
1318,"San Mateo Ixtatán",43810,"35 - 39",2479,5.66
1318,"San Mateo Ixtatán",43810,"40 - 44",1866,4.26
1318,"San Mateo Ixtatán",43810,"45 - 49",1439,3.28
1318,"San Mateo Ixtatán",43810,"50 - 54",1095,2.5
1318,"San Mateo Ixtatán",43810,"55 - 59",930,2.12
1318,"San Mateo Ixtatán",43810,"60 - 64",758,1.73
1318,"San Mateo Ixtatán",43810,"65 - 69",608,1.39
1318,"San Mateo Ixtatán",43810,"70 - 74",454,1.04
1318,"San Mateo Ixtatán",43810,"75 - 79",203,0.46
1318,"San Mateo Ixtatán",43810,"80 - 84",106,0.24
1318,"San Mateo Ixtatán",43810,"85 - 89",44,0.1
1318,"San Mateo Ixtatán",43810,"90 - 94",22,0.05
1318,"San Mateo Ixtatán",43810,"95 - 99",8,0.02
1318,"San Mateo Ixtatán",43810,"100 - más",7,0.02
1319,"Colotenango",34834,"0 - 4",5402,15.51
1319,"Colotenango",34834,"5 - 9",5215,14.97
1319,"Colotenango",34834,"10 - 14",4346,12.48
1319,"Colotenango",34834,"15 - 19",3703,10.63
1319,"Colotenango",34834,"20 - 24",3300,9.47
1319,"Colotenango",34834,"25 - 29",2493,7.16
1319,"Colotenango",34834,"30 - 34",2020,5.8
1319,"Colotenango",34834,"35 - 39",1868,5.36
1319,"Colotenango",34834,"40 - 44",1435,4.12
1319,"Colotenango",34834,"45 - 49",1200,3.44
1319,"Colotenango",34834,"50 - 54",882,2.53
1319,"Colotenango",34834,"55 - 59",815,2.34
1319,"Colotenango",34834,"60 - 64",655,1.88
1319,"Colotenango",34834,"65 - 69",555,1.59
1319,"Colotenango",34834,"70 - 74",394,1.13
1319,"Colotenango",34834,"75 - 79",269,0.77
1319,"Colotenango",34834,"80 - 84",136,0.39
1319,"Colotenango",34834,"85 - 89",88,0.25
1319,"Colotenango",34834,"90 - 94",42,0.12
1319,"Colotenango",34834,"95 - 99",13,0.04
1319,"Colotenango",34834,"100 - más",3,0.01
1320,"San Sebastián Huehuetenango",32608,"0 - 4",4473,13.72
1320,"San Sebastián Huehuetenango",32608,"5 - 9",4534,13.9
1320,"San Sebastián Huehuetenango",32608,"10 - 14",4219,12.94
1320,"San Sebastián Huehuetenango",32608,"15 - 19",3963,12.15
1320,"San Sebastián Huehuetenango",32608,"20 - 24",3128,9.59
1320,"San Sebastián Huehuetenango",32608,"25 - 29",2452,7.52
1320,"San Sebastián Huehuetenango",32608,"30 - 34",1991,6.11
1320,"San Sebastián Huehuetenango",32608,"35 - 39",1888,5.79
1320,"San Sebastián Huehuetenango",32608,"40 - 44",1400,4.29
1320,"San Sebastián Huehuetenango",32608,"45 - 49",1104,3.39
1320,"San Sebastián Huehuetenango",32608,"50 - 54",844,2.59
1320,"San Sebastián Huehuetenango",32608,"55 - 59",734,2.25
1320,"San Sebastián Huehuetenango",32608,"60 - 64",560,1.72
1320,"San Sebastián Huehuetenango",32608,"65 - 69",461,1.41
1320,"San Sebastián Huehuetenango",32608,"70 - 74",356,1.09
1320,"San Sebastián Huehuetenango",32608,"75 - 79",254,0.78
1320,"San Sebastián Huehuetenango",32608,"80 - 84",117,0.36
1320,"San Sebastián Huehuetenango",32608,"85 - 89",85,0.26
1320,"San Sebastián Huehuetenango",32608,"90 - 94",32,0.1
1320,"San Sebastián Huehuetenango",32608,"95 - 99",10,0.03
1320,"San Sebastián Huehuetenango",32608,"100 - más",3,0.01
1321,"Tectitán",10830,"0 - 4",1494,13.8
1321,"Tectitán",10830,"5 - 9",1528,14.11
1321,"Tectitán",10830,"10 - 14",1509,13.93
1321,"Tectitán",10830,"15 - 19",1216,11.23
1321,"Tectitán",10830,"20 - 24",902,8.33
1321,"Tectitán",10830,"25 - 29",714,6.59
1321,"Tectitán",10830,"30 - 34",597,5.51
1321,"Tectitán",10830,"35 - 39",617,5.7
1321,"Tectitán",10830,"40 - 44",487,4.5
1321,"Tectitán",10830,"45 - 49",367,3.39
1321,"Tectitán",10830,"50 - 54",330,3.05
1321,"Tectitán",10830,"55 - 59",275,2.54
1321,"Tectitán",10830,"60 - 64",226,2.09
1321,"Tectitán",10830,"65 - 69",205,1.89
1321,"Tectitán",10830,"70 - 74",129,1.19
1321,"Tectitán",10830,"75 - 79",85,0.78
1321,"Tectitán",10830,"80 - 84",65,0.6
1321,"Tectitán",10830,"85 - 89",57,0.53
1321,"Tectitán",10830,"90 - 94",21,0.19
1321,"Tectitán",10830,"95 - 99",6,0.06
1321,"Tectitán",10830,"100 - más",0,0
1322,"Concepción Huista",18915,"0 - 4",2724,14.4
1322,"Concepción Huista",18915,"5 - 9",2621,13.86
1322,"Concepción Huista",18915,"10 - 14",2296,12.14
1322,"Concepción Huista",18915,"15 - 19",2242,11.85
1322,"Concepción Huista",18915,"20 - 24",1861,9.84
1322,"Concepción Huista",18915,"25 - 29",1330,7.03
1322,"Concepción Huista",18915,"30 - 34",986,5.21
1322,"Concepción Huista",18915,"35 - 39",942,4.98
1322,"Concepción Huista",18915,"40 - 44",765,4.04
1322,"Concepción Huista",18915,"45 - 49",717,3.79
1322,"Concepción Huista",18915,"50 - 54",565,2.99
1322,"Concepción Huista",18915,"55 - 59",444,2.35
1322,"Concepción Huista",18915,"60 - 64",396,2.09
1322,"Concepción Huista",18915,"65 - 69",352,1.86
1322,"Concepción Huista",18915,"70 - 74",236,1.25
1322,"Concepción Huista",18915,"75 - 79",170,0.9
1322,"Concepción Huista",18915,"80 - 84",149,0.79
1322,"Concepción Huista",18915,"85 - 89",73,0.39
1322,"Concepción Huista",18915,"90 - 94",24,0.13
1322,"Concepción Huista",18915,"95 - 99",14,0.07
1322,"Concepción Huista",18915,"100 - más",8,0.04
1323,"San Juan Ixcoy",23204,"0 - 4",3674,15.83
1323,"San Juan Ixcoy",23204,"5 - 9",3265,14.07
1323,"San Juan Ixcoy",23204,"10 - 14",3079,13.27
1323,"San Juan Ixcoy",23204,"15 - 19",2770,11.94
1323,"San Juan Ixcoy",23204,"20 - 24",2066,8.9
1323,"San Juan Ixcoy",23204,"25 - 29",1579,6.8
1323,"San Juan Ixcoy",23204,"30 - 34",1178,5.08
1323,"San Juan Ixcoy",23204,"35 - 39",1163,5.01
1323,"San Juan Ixcoy",23204,"40 - 44",837,3.61
1323,"San Juan Ixcoy",23204,"45 - 49",704,3.03
1323,"San Juan Ixcoy",23204,"50 - 54",587,2.53
1323,"San Juan Ixcoy",23204,"55 - 59",511,2.2
1323,"San Juan Ixcoy",23204,"60 - 64",440,1.9
1323,"San Juan Ixcoy",23204,"65 - 69",448,1.93
1323,"San Juan Ixcoy",23204,"70 - 74",337,1.45
1323,"San Juan Ixcoy",23204,"75 - 79",261,1.12
1323,"San Juan Ixcoy",23204,"80 - 84",160,0.69
1323,"San Juan Ixcoy",23204,"85 - 89",102,0.44
1323,"San Juan Ixcoy",23204,"90 - 94",30,0.13
1323,"San Juan Ixcoy",23204,"95 - 99",12,0.05
1323,"San Juan Ixcoy",23204,"100 - más",1,0
1324,"San Antonio Huista",16697,"0 - 4",1926,11.54
1324,"San Antonio Huista",16697,"5 - 9",1972,11.81
1324,"San Antonio Huista",16697,"10 - 14",1803,10.8
1324,"San Antonio Huista",16697,"15 - 19",1720,10.3
1324,"San Antonio Huista",16697,"20 - 24",1722,10.31
1324,"San Antonio Huista",16697,"25 - 29",1307,7.83
1324,"San Antonio Huista",16697,"30 - 34",1136,6.8
1324,"San Antonio Huista",16697,"35 - 39",956,5.73
1324,"San Antonio Huista",16697,"40 - 44",813,4.87
1324,"San Antonio Huista",16697,"45 - 49",724,4.34
1324,"San Antonio Huista",16697,"50 - 54",639,3.83
1324,"San Antonio Huista",16697,"55 - 59",506,3.03
1324,"San Antonio Huista",16697,"60 - 64",406,2.43
1324,"San Antonio Huista",16697,"65 - 69",364,2.18
1324,"San Antonio Huista",16697,"70 - 74",283,1.69
1324,"San Antonio Huista",16697,"75 - 79",175,1.05
1324,"San Antonio Huista",16697,"80 - 84",116,0.69
1324,"San Antonio Huista",16697,"85 - 89",83,0.5
1324,"San Antonio Huista",16697,"90 - 94",32,0.19
1324,"San Antonio Huista",16697,"95 - 99",12,0.07
1324,"San Antonio Huista",16697,"100 - más",2,0.01
1325,"San Sebastián Coatán",20905,"0 - 4",2939,14.06
1325,"San Sebastián Coatán",20905,"5 - 9",2891,13.83
1325,"San Sebastián Coatán",20905,"10 - 14",2366,11.32
1325,"San Sebastián Coatán",20905,"15 - 19",2385,11.41
1325,"San Sebastián Coatán",20905,"20 - 24",2082,9.96
1325,"San Sebastián Coatán",20905,"25 - 29",1646,7.87
1325,"San Sebastián Coatán",20905,"30 - 34",1180,5.64
1325,"San Sebastián Coatán",20905,"35 - 39",1043,4.99
1325,"San Sebastián Coatán",20905,"40 - 44",884,4.23
1325,"San Sebastián Coatán",20905,"45 - 49",701,3.35
1325,"San Sebastián Coatán",20905,"50 - 54",601,2.87
1325,"San Sebastián Coatán",20905,"55 - 59",547,2.62
1325,"San Sebastián Coatán",20905,"60 - 64",436,2.09
1325,"San Sebastián Coatán",20905,"65 - 69",440,2.1
1325,"San Sebastián Coatán",20905,"70 - 74",303,1.45
1325,"San Sebastián Coatán",20905,"75 - 79",207,0.99
1325,"San Sebastián Coatán",20905,"80 - 84",156,0.75
1325,"San Sebastián Coatán",20905,"85 - 89",61,0.29
1325,"San Sebastián Coatán",20905,"90 - 94",21,0.1
1325,"San Sebastián Coatán",20905,"95 - 99",11,0.05
1325,"San Sebastián Coatán",20905,"100 - más",5,0.02
1326,"Santa Cruz Barillas",100849,"0 - 4",15446,15.32
1326,"Santa Cruz Barillas",100849,"5 - 9",14091,13.97
1326,"Santa Cruz Barillas",100849,"10 - 14",12410,12.31
1326,"Santa Cruz Barillas",100849,"15 - 19",12597,12.49
1326,"Santa Cruz Barillas",100849,"20 - 24",9965,9.88
1326,"Santa Cruz Barillas",100849,"25 - 29",7324,7.26
1326,"Santa Cruz Barillas",100849,"30 - 34",5818,5.77
1326,"Santa Cruz Barillas",100849,"35 - 39",5083,5.04
1326,"Santa Cruz Barillas",100849,"40 - 44",4059,4.02
1326,"Santa Cruz Barillas",100849,"45 - 49",3266,3.24
1326,"Santa Cruz Barillas",100849,"50 - 54",2619,2.6
1326,"Santa Cruz Barillas",100849,"55 - 59",2188,2.17
1326,"Santa Cruz Barillas",100849,"60 - 64",1755,1.74
1326,"Santa Cruz Barillas",100849,"65 - 69",1584,1.57
1326,"Santa Cruz Barillas",100849,"70 - 74",1074,1.06
1326,"Santa Cruz Barillas",100849,"75 - 79",760,0.75
1326,"Santa Cruz Barillas",100849,"80 - 84",430,0.43
1326,"Santa Cruz Barillas",100849,"85 - 89",244,0.24
1326,"Santa Cruz Barillas",100849,"90 - 94",71,0.07
1326,"Santa Cruz Barillas",100849,"95 - 99",41,0.04
1326,"Santa Cruz Barillas",100849,"100 - más",24,0.02
1327,"Aguacatán",49607,"0 - 4",5938,11.97
1327,"Aguacatán",49607,"5 - 9",5815,11.72
1327,"Aguacatán",49607,"10 - 14",5750,11.59
1327,"Aguacatán",49607,"15 - 19",5807,11.71
1327,"Aguacatán",49607,"20 - 24",4852,9.78
1327,"Aguacatán",49607,"25 - 29",3909,7.88
1327,"Aguacatán",49607,"30 - 34",2790,5.62
1327,"Aguacatán",49607,"35 - 39",2653,5.35
1327,"Aguacatán",49607,"40 - 44",2289,4.61
1327,"Aguacatán",49607,"45 - 49",2078,4.19
1327,"Aguacatán",49607,"50 - 54",1714,3.46
1327,"Aguacatán",49607,"55 - 59",1501,3.03
1327,"Aguacatán",49607,"60 - 64",1247,2.51
1327,"Aguacatán",49607,"65 - 69",1081,2.18
1327,"Aguacatán",49607,"70 - 74",842,1.7
1327,"Aguacatán",49607,"75 - 79",577,1.16
1327,"Aguacatán",49607,"80 - 84",403,0.81
1327,"Aguacatán",49607,"85 - 89",242,0.49
1327,"Aguacatán",49607,"90 - 94",90,0.18
1327,"Aguacatán",49607,"95 - 99",25,0.05
1327,"Aguacatán",49607,"100 - más",4,0.01
1328,"San Rafael Petzal",11271,"0 - 4",1436,12.74
1328,"San Rafael Petzal",11271,"5 - 9",1560,13.84
1328,"San Rafael Petzal",11271,"10 - 14",1420,12.6
1328,"San Rafael Petzal",11271,"15 - 19",1331,11.81
1328,"San Rafael Petzal",11271,"20 - 24",1055,9.36
1328,"San Rafael Petzal",11271,"25 - 29",861,7.64
1328,"San Rafael Petzal",11271,"30 - 34",669,5.94
1328,"San Rafael Petzal",11271,"35 - 39",630,5.59
1328,"San Rafael Petzal",11271,"40 - 44",547,4.85
1328,"San Rafael Petzal",11271,"45 - 49",396,3.51
1328,"San Rafael Petzal",11271,"50 - 54",340,3.02
1328,"San Rafael Petzal",11271,"55 - 59",251,2.23
1328,"San Rafael Petzal",11271,"60 - 64",231,2.05
1328,"San Rafael Petzal",11271,"65 - 69",182,1.61
1328,"San Rafael Petzal",11271,"70 - 74",151,1.34
1328,"San Rafael Petzal",11271,"75 - 79",80,0.71
1328,"San Rafael Petzal",11271,"80 - 84",54,0.48
1328,"San Rafael Petzal",11271,"85 - 89",52,0.46
1328,"San Rafael Petzal",11271,"90 - 94",17,0.15
1328,"San Rafael Petzal",11271,"95 - 99",6,0.05
1328,"San Rafael Petzal",11271,"100 - más",2,0.02
1329,"San Gaspar Ixchil",8142,"0 - 4",1315,16.15
1329,"San Gaspar Ixchil",8142,"5 - 9",1251,15.36
1329,"San Gaspar Ixchil",8142,"10 - 14",1080,13.26
1329,"San Gaspar Ixchil",8142,"15 - 19",933,11.46
1329,"San Gaspar Ixchil",8142,"20 - 24",708,8.7
1329,"San Gaspar Ixchil",8142,"25 - 29",555,6.82
1329,"San Gaspar Ixchil",8142,"30 - 34",401,4.93
1329,"San Gaspar Ixchil",8142,"35 - 39",377,4.63
1329,"San Gaspar Ixchil",8142,"40 - 44",326,4
1329,"San Gaspar Ixchil",8142,"45 - 49",251,3.08
1329,"San Gaspar Ixchil",8142,"50 - 54",205,2.52
1329,"San Gaspar Ixchil",8142,"55 - 59",176,2.16
1329,"San Gaspar Ixchil",8142,"60 - 64",167,2.05
1329,"San Gaspar Ixchil",8142,"65 - 69",165,2.03
1329,"San Gaspar Ixchil",8142,"70 - 74",96,1.18
1329,"San Gaspar Ixchil",8142,"75 - 79",52,0.64
1329,"San Gaspar Ixchil",8142,"80 - 84",43,0.53
1329,"San Gaspar Ixchil",8142,"85 - 89",27,0.33
1329,"San Gaspar Ixchil",8142,"90 - 94",9,0.11
1329,"San Gaspar Ixchil",8142,"95 - 99",5,0.06
1329,"San Gaspar Ixchil",8142,"100 - más",0,0
1330,"Santiago Chimaltenango",10507,"0 - 4",1203,11.45
1330,"Santiago Chimaltenango",10507,"5 - 9",1201,11.43
1330,"Santiago Chimaltenango",10507,"10 - 14",1175,11.18
1330,"Santiago Chimaltenango",10507,"15 - 19",1124,10.7
1330,"Santiago Chimaltenango",10507,"20 - 24",1120,10.66
1330,"Santiago Chimaltenango",10507,"25 - 29",908,8.64
1330,"Santiago Chimaltenango",10507,"30 - 34",793,7.55
1330,"Santiago Chimaltenango",10507,"35 - 39",636,6.05
1330,"Santiago Chimaltenango",10507,"40 - 44",560,5.33
1330,"Santiago Chimaltenango",10507,"45 - 49",456,4.34
1330,"Santiago Chimaltenango",10507,"50 - 54",337,3.21
1330,"Santiago Chimaltenango",10507,"55 - 59",280,2.66
1330,"Santiago Chimaltenango",10507,"60 - 64",219,2.08
1330,"Santiago Chimaltenango",10507,"65 - 69",184,1.75
1330,"Santiago Chimaltenango",10507,"70 - 74",133,1.27
1330,"Santiago Chimaltenango",10507,"75 - 79",87,0.83
1330,"Santiago Chimaltenango",10507,"80 - 84",47,0.45
1330,"Santiago Chimaltenango",10507,"85 - 89",37,0.35
1330,"Santiago Chimaltenango",10507,"90 - 94",6,0.06
1330,"Santiago Chimaltenango",10507,"95 - 99",0,0
1330,"Santiago Chimaltenango",10507,"100 - más",1,0.01
1331,"Santa Ana Huista",9413,"0 - 4",1073,11.4
1331,"Santa Ana Huista",9413,"5 - 9",1076,11.43
1331,"Santa Ana Huista",9413,"10 - 14",892,9.48
1331,"Santa Ana Huista",9413,"15 - 19",971,10.32
1331,"Santa Ana Huista",9413,"20 - 24",1000,10.62
1331,"Santa Ana Huista",9413,"25 - 29",908,9.65
1331,"Santa Ana Huista",9413,"30 - 34",590,6.27
1331,"Santa Ana Huista",9413,"35 - 39",558,5.93
1331,"Santa Ana Huista",9413,"40 - 44",515,5.47
1331,"Santa Ana Huista",9413,"45 - 49",403,4.28
1331,"Santa Ana Huista",9413,"50 - 54",329,3.5
1331,"Santa Ana Huista",9413,"55 - 59",297,3.16
1331,"Santa Ana Huista",9413,"60 - 64",207,2.2
1331,"Santa Ana Huista",9413,"65 - 69",213,2.26
1331,"Santa Ana Huista",9413,"70 - 74",148,1.57
1331,"Santa Ana Huista",9413,"75 - 79",92,0.98
1331,"Santa Ana Huista",9413,"80 - 84",71,0.75
1331,"Santa Ana Huista",9413,"85 - 89",44,0.47
1331,"Santa Ana Huista",9413,"90 - 94",20,0.21
1331,"Santa Ana Huista",9413,"95 - 99",4,0.04
1331,"Santa Ana Huista",9413,"100 - más",2,0.02
1332,"Unión Cantinil",15900,"0 - 4",2017,12.69
1332,"Unión Cantinil",15900,"5 - 9",2034,12.79
1332,"Unión Cantinil",15900,"10 - 14",1719,10.81
1332,"Unión Cantinil",15900,"15 - 19",1627,10.23
1332,"Unión Cantinil",15900,"20 - 24",1555,9.78
1332,"Unión Cantinil",15900,"25 - 29",1292,8.13
1332,"Unión Cantinil",15900,"30 - 34",1066,6.7
1332,"Unión Cantinil",15900,"35 - 39",911,5.73
1332,"Unión Cantinil",15900,"40 - 44",775,4.87
1332,"Unión Cantinil",15900,"45 - 49",639,4.02
1332,"Unión Cantinil",15900,"50 - 54",561,3.53
1332,"Unión Cantinil",15900,"55 - 59",447,2.81
1332,"Unión Cantinil",15900,"60 - 64",368,2.31
1332,"Unión Cantinil",15900,"65 - 69",300,1.89
1332,"Unión Cantinil",15900,"70 - 74",216,1.36
1332,"Unión Cantinil",15900,"75 - 79",187,1.18
1332,"Unión Cantinil",15900,"80 - 84",96,0.6
1332,"Unión Cantinil",15900,"85 - 89",65,0.41
1332,"Unión Cantinil",15900,"90 - 94",18,0.11
1332,"Unión Cantinil",15900,"95 - 99",6,0.04
1332,"Unión Cantinil",15900,"100 - más",1,0.01
1333,"Petatán",6366,"0 - 4",975,15.32
1333,"Petatán",6366,"5 - 9",848,13.32
1333,"Petatán",6366,"10 - 14",746,11.72
1333,"Petatán",6366,"15 - 19",702,11.03
1333,"Petatán",6366,"20 - 24",657,10.32
1333,"Petatán",6366,"25 - 29",486,7.63
1333,"Petatán",6366,"30 - 34",387,6.08
1333,"Petatán",6366,"35 - 39",352,5.53
1333,"Petatán",6366,"40 - 44",279,4.38
1333,"Petatán",6366,"45 - 49",186,2.92
1333,"Petatán",6366,"50 - 54",161,2.53
1333,"Petatán",6366,"55 - 59",154,2.42
1333,"Petatán",6366,"60 - 64",124,1.95
1333,"Petatán",6366,"65 - 69",115,1.81
1333,"Petatán",6366,"70 - 74",82,1.29
1333,"Petatán",6366,"75 - 79",49,0.77
1333,"Petatán",6366,"80 - 84",39,0.61
1333,"Petatán",6366,"85 - 89",18,0.28
1333,"Petatán",6366,"90 - 94",3,0.05
1333,"Petatán",6366,"95 - 99",2,0.03
1333,"Petatán",6366,"100 - más",1,0.02
1401,"Santa Cruz del Quiché",78279,"0 - 4",8621,11.01
1401,"Santa Cruz del Quiché",78279,"5 - 9",8930,11.41
1401,"Santa Cruz del Quiché",78279,"10 - 14",9039,11.55
1401,"Santa Cruz del Quiché",78279,"15 - 19",9473,12.1
1401,"Santa Cruz del Quiché",78279,"20 - 24",7791,9.95
1401,"Santa Cruz del Quiché",78279,"25 - 29",6354,8.12
1401,"Santa Cruz del Quiché",78279,"30 - 34",4859,6.21
1401,"Santa Cruz del Quiché",78279,"35 - 39",4644,5.93
1401,"Santa Cruz del Quiché",78279,"40 - 44",3770,4.82
1401,"Santa Cruz del Quiché",78279,"45 - 49",3285,4.2
1401,"Santa Cruz del Quiché",78279,"50 - 54",2849,3.64
1401,"Santa Cruz del Quiché",78279,"55 - 59",2354,3.01
1401,"Santa Cruz del Quiché",78279,"60 - 64",1912,2.44
1401,"Santa Cruz del Quiché",78279,"65 - 69",1581,2.02
1401,"Santa Cruz del Quiché",78279,"70 - 74",1097,1.4
1401,"Santa Cruz del Quiché",78279,"75 - 79",748,0.96
1401,"Santa Cruz del Quiché",78279,"80 - 84",504,0.64
1401,"Santa Cruz del Quiché",78279,"85 - 89",320,0.41
1401,"Santa Cruz del Quiché",78279,"90 - 94",116,0.15
1401,"Santa Cruz del Quiché",78279,"95 - 99",27,0.03
1401,"Santa Cruz del Quiché",78279,"100 - más",5,0.01
1402,"Chiché",29646,"0 - 4",3823,12.9
1402,"Chiché",29646,"5 - 9",3851,12.99
1402,"Chiché",29646,"10 - 14",3802,12.82
1402,"Chiché",29646,"15 - 19",3738,12.61
1402,"Chiché",29646,"20 - 24",3123,10.53
1402,"Chiché",29646,"25 - 29",2236,7.54
1402,"Chiché",29646,"30 - 34",1587,5.35
1402,"Chiché",29646,"35 - 39",1407,4.75
1402,"Chiché",29646,"40 - 44",1234,4.16
1402,"Chiché",29646,"45 - 49",1142,3.85
1402,"Chiché",29646,"50 - 54",962,3.24
1402,"Chiché",29646,"55 - 59",741,2.5
1402,"Chiché",29646,"60 - 64",584,1.97
1402,"Chiché",29646,"65 - 69",514,1.73
1402,"Chiché",29646,"70 - 74",357,1.2
1402,"Chiché",29646,"75 - 79",239,0.81
1402,"Chiché",29646,"80 - 84",165,0.56
1402,"Chiché",29646,"85 - 89",93,0.31
1402,"Chiché",29646,"90 - 94",34,0.11
1402,"Chiché",29646,"95 - 99",10,0.03
1402,"Chiché",29646,"100 - más",4,0.01
1403,"Chinique",11382,"0 - 4",1329,11.68
1403,"Chinique",11382,"5 - 9",1425,12.52
1403,"Chinique",11382,"10 - 14",1319,11.59
1403,"Chinique",11382,"15 - 19",1384,12.16
1403,"Chinique",11382,"20 - 24",1115,9.8
1403,"Chinique",11382,"25 - 29",956,8.4
